Id,Label,degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
@sonsolea,@sonsolea,5,8,10,0.260913,0.288675,0.000405
@sophia87484150,@sophia87484150,1,183,12,0.180584,0.188868,0
@sophiebellais,@sophiebellais,3,169,16,0.109729,0.112373,0.0006
@VictorSinclair3,@VictorSinclair3,1,169,17,0.098881,0.10072,0
@zoomabus,@zoomabus,1,169,17,0.098881,0.10072,0
@sotomayor_el,@sotomayor_el,1,157,11,0.246168,0.266,0
@sotoromosylvia1,@sotoromosylvia1,4,8,10,0.257392,0.279931,0.000595
@soubirous_33,@soubirous_33,2,193,10,0.246017,0.271964,0.000052
@sovi71,@sovi71,3,8,10,0.274396,0.301163,0.002801
@soy_andrear,@soy_andrear,1,139,10,0.235786,0.250448,0
@soy_espectadora,@soy_espectadora,1,249,1,1,1,0
@Noremorseaq,@Noremorseaq,1,249,1,1,1,0
@soyalejandrowc,@soyalejandrowc,1,139,10,0.245122,0.270518,0
@soyaparte,@soyaparte,1,67,15,0.118567,0.121203,0
@soydevaldivia,@soydevaldivia,1,124,11,0.219989,0.231932,0
@soyeduardomaipu,@soyeduardomaipu,1,139,10,0.245122,0.270518,0
@soygonzalezmati,@soygonzalezmati,1,52,11,0.18593,0.196243,0
@soylanano,@soylanano,4,124,11,0.253135,0.277485,0.000749
@soyminarquista,@soyminarquista,1,171,10,0.215619,0.226946,0
@soyrecoletano,@soyrecoletano,1,250,1,1,1,0
@Muni_Recoleta,@Muni_Recoleta,1,250,1,1,1,0
@soytago,@soytago,1,139,10,0.235786,0.250448,0
@spellidubilu17,@spellidubilu17,1,124,11,0.219989,0.231932,0
@spider_5,@spider_5,1,5,12,0.225105,0.2441,0
@spiritualsunn,@spiritualsunn,1,124,11,0.201664,0.21304,0
@spybdr,@spybdr,3,91,4,0.45614,0.512821,0.000002
@sr_austral,@sr_austral,1,215,11,0.215825,0.225695,0
@sr_sombrero14,@sr_sombrero14,1,52,11,0.18593,0.196243,0
@sra_panita,@sra_panita,2,157,11,0.247012,0.267638,0.000009
@sraalejandra,@sraalejandra,1,0,11,0.222413,0.235746,0
@sreateguir,@sreateguir,6,8,10,0.265575,0.294581,0.000393
@P_McCulloughMD,@P_McCulloughMD,1,8,11,0.209854,0.222898,0
@srferrer,@srferrer,1,0,11,0.216365,0.228595,0
@srjano,@srjano,1,52,11,0.18593,0.196243,0
@srta_ji,@srta_ji,1,0,11,0.200062,0.21002,0
@ssaludcoquimbo,@ssaludcoquimbo,8,219,3,0.666667,0.805556,0.000003
@DPRCoquimbo,@DPRCoquimbo,1,219,4,0.413793,0.472222,0
@LaRegionDiario,@LaRegionDiario,1,219,4,0.413793,0.472222,0
@MiVozChile,@MiVozChile,1,219,4,0.413793,0.472222,0
@elobservatodo,@elobservatodo,1,219,4,0.413793,0.472222,0
@madero_cl,@madero_cl,1,219,4,0.413793,0.472222,0
@radiorutanorte,@radiorutanorte,1,219,4,0.413793,0.472222,0
@ssaludosorno,@ssaludosorno,2,52,11,0.186545,0.195988,0.0003
@ssvsa,@ssvsa,1,52,11,0.186518,0.195811,0
@staprvncionista,@staprvncionista,1,157,11,0.246168,0.266,0
@stefanyperrya,@stefanyperrya,1,251,1,1,1,0
@meganoticiascl,@meganoticiascl,1,251,1,1,1,0
@steffgarciat,@steffgarciat,1,252,1,1,1,0
@toplives1,@toplives1,1,252,1,1,1,0
@stephduchili,@stephduchili,4,0,11,0.228014,0.244787,0.000401
@stephriq,@stephriq,1,0,11,0.224201,0.238157,0
@stoikeia,@stoikeia,1,0,11,0.204687,0.216464,0
@stopalzaisapre,@stopalzaisapre,2,157,11,0.247827,0.268862,0
@stopmode22,@stopmode22,1,3,2,0.666667,0.75,0
@storibio2,@storibio2,6,5,10,0.264761,0.293935,0.001363
@antijustici,@antijustici,1,5,11,0.209345,0.222476,0
@stratolily,@stratolily,1,8,12,0.223303,0.235153,0
@styilhunter,@styilhunter,1,209,4,0.384615,0.483333,0
@su_delghetto,@su_delghetto,1,0,11,0.204687,0.216464,0
@sub_zerox,@sub_zerox,2,0,11,0.226629,0.240306,0.000017
@sublimmal,@sublimmal,1,139,10,0.245122,0.270518,0
@sudforest,@sudforest,1,253,1,1,1,0
@CREWcrew,@CREWcrew,1,253,1,1,1,0
@sueforte5,@sueforte5,1,169,12,0.17431,0.181988,0
@suikon023,@suikon023,1,139,10,0.245122,0.270518,0
@sukistrukizoe,@sukistrukizoe,1,124,11,0.201664,0.21304,0
@sukupiro,@sukupiro,3,5,10,0.264491,0.294439,0.00013
@sungjavi,@sungjavi,1,131,2,0.555556,0.6,0
@sunnyday_27,@sunnyday_27,1,157,11,0.246168,0.266,0
@superjuankxd,@superjuankxd,1,8,12,0.218663,0.233363,0
@sureshdevandas,@sureshdevandas,5,8,10,0.228305,0.241897,0.000193
@surf1gun,@surf1gun,1,139,10,0.245122,0.270518,0
@sursalud_cl,@sursalud_cl,1,0,13,0.161529,0.166059,0
@susanameza12,@susanameza12,1,8,10,0.25687,0.281537,0
@sushitransfer,@sushitransfer,1,169,12,0.18437,0.193634,0
@sussette66,@sussette66,2,5,12,0.201734,0.212657,0.0003
@Zigzo00,@Zigzo00,1,5,13,0.167875,0.174171,0
@susvandort,@susvandort,1,0,11,0.204687,0.216464,0
@sutibo_shidifu,@sutibo_shidifu,1,8,10,0.25687,0.281537,0
@sviatoslav_7,@sviatoslav_7,1,0,11,0.224201,0.238157,0
@svina26,@svina26,1,139,10,0.245122,0.270518,0
@swaard164133,@swaard164133,1,6,2,0.666667,0.75,0
@swiftchaelisa,@swiftchaelisa,2,124,11,0.201962,0.213597,0.000233
@swifteez_,@swifteez_,1,254,1,1,1,0
@honeybunhwa,@honeybunhwa,1,254,1,1,1,0
@syggiy,@syggiy,1,169,14,0.139126,0.143302,0
@sylvia_car37942,@sylvia_car37942,2,139,10,0.253518,0.281014,0.000045
@t4l0911,@t4l0911,1,139,10,0.245122,0.270518,0
@talagante1,@talagante1,3,8,10,0.260363,0.287702,0.000027
@talkparislondon,@talkparislondon,4,5,12,0.211221,0.223885,0.000606
@Yo_lucho_2000,@Yo_lucho_2000,1,5,13,0.174392,0.181358,0
@duhastmilch,@duhastmilch,1,5,13,0.174392,0.181358,0
@talyz5,@talyz5,1,8,12,0.218663,0.233363,0
@tamaracasado_v,@tamaracasado_v,2,157,11,0.247827,0.268862,0
@tamymlagos,@tamymlagos,1,157,11,0.246168,0.266,0
@tangananica22,@tangananica22,2,0,11,0.224511,0.238831,0.000026
@tania75129208,@tania75129208,2,0,11,0.226629,0.240306,0.000017
@tania_vale27,@tania_vale27,1,157,11,0.246168,0.266,0
@taniaquirinan,@taniaquirinan,1,8,10,0.25687,0.281537,0
@tarasmoak__,@tarasmoak__,1,183,13,0.166892,0.173263,0
@tassenior,@tassenior,1,5,12,0.189385,0.20029,0
@tatadgv,@tatadgv,4,0,11,0.239797,0.257717,0.000834
@tatan_osvaldo,@tatan_osvaldo,4,8,10,0.26679,0.295542,0.000128
@tatihernandez,@tatihernandez,2,0,11,0.247212,0.267533,0.000202
@tatybeat,@tatybeat,3,157,11,0.249243,0.27121,0.00003
@tatyysosa,@tatyysosa,1,157,11,0.235883,0.248355,0
@taxibeto,@taxibeto,1,255,1,1,1,0
@callejon_114,@callejon_114,1,255,1,1,1,0
@tayrojo27,@tayrojo27,1,0,11,0.222413,0.235746,0
@teanval0207,@teanval0207,1,0,11,0.218709,0.231337,0
@tearinheave,@tearinheave,1,5,12,0.225105,0.2441,0
@tecsoport,@tecsoport,1,0,11,0.224201,0.238157,0
@tekila_75,@tekila_75,2,139,10,0.253518,0.281014,0.000045
@temucano2,@temucano2,1,0,11,0.216365,0.228595,0
@temujin5541,@temujin5541,3,5,10,0.261954,0.294319,0.000204
@tengotronombre,@tengotronombre,1,0,12,0.188387,0.196401,0
@teolopsico,@teolopsico,1,139,12,0.183257,0.192363,0
@tercerbigote,@tercerbigote,1,139,10,0.245122,0.270518,0
@terenora1,@terenora1,1,8,10,0.235444,0.251191,0
@teresa_boj,@teresa_boj,3,52,11,0.214132,0.225317,0.000392
@elpais_chile,@elpais_chile,1,52,12,0.176373,0.182502,0
@teresadonoso1,@teresadonoso1,1,8,10,0.25687,0.281537,0
@teresavaldese,@teresavaldese,1,0,11,0.200062,0.21002,0
@terucajimenez,@terucajimenez,15,8,10,0.274236,0.306263,0.002673
@ClubEditorial,@ClubEditorial,1,8,11,0.215225,0.229251,0
@teseo6719,@teseo6719,6,8,10,0.266475,0.295471,0.000187
@tessmoonwalker,@tessmoonwalker,1,183,13,0.161013,0.167948,0
@tetr4_c4mpeones,@tetr4_c4mpeones,1,0,11,0.216365,0.228595,0
@tevic3057114,@tevic3057114,1,139,10,0.235786,0.250448,0
@thaalassophilic,@thaalassophilic,1,91,5,0.356164,0.408333,0
@the_alienjandro,@the_alienjandro,1,8,10,0.222365,0.234988,0
@the_ejzs,@the_ejzs,1,8,10,0.235444,0.251191,0
@the_gamechan,@the_gamechan,1,139,10,0.245122,0.270518,0
@theadvicery,@theadvicery,4,0,10,0.244498,0.260942,0.001228
@alberting254,@alberting254,1,0,11,0.19647,0.204374,0
@mannyjazzy,@mannyjazzy,1,0,11,0.19647,0.204374,0
@thebannestgene,@thebannestgene,1,215,11,0.215825,0.225695,0
@thechalomunoz,@thechalomunoz,1,0,13,0.178823,0.187366,0
@thechileanview,@thechileanview,1,8,12,0.218663,0.233363,0
@thecountghost,@thecountghost,1,8,10,0.236657,0.25105,0
@thejoelillo,@thejoelillo,1,139,10,0.235786,0.250448,0
@thejupiter____,@thejupiter____,1,157,11,0.235883,0.248355,0
@thelightsofgrad,@thelightsofgrad,1,230,2,0.666667,0.75,0
@thelma_felipe,@thelma_felipe,1,256,1,1,1,0
@nuriapiera,@nuriapiera,1,256,1,1,1,0
@themain82,@themain82,1,5,12,0.203627,0.214271,0
@thenigga89,@thenigga89,2,139,10,0.253518,0.281014,0.000045
@theplzzzz,@theplzzzz,1,139,10,0.245122,0.270518,0
@thityloveslive,@thityloveslive,1,257,1,1,1,0
@automaticsunn,@automaticsunn,1,257,1,1,1,0
@thundercloudss1,@thundercloudss1,1,124,11,0.219989,0.231932,0
@tiaflor153,@tiaflor153,2,157,11,0.247625,0.26848,0.000012
@tiankine,@tiankine,2,5,10,0.262843,0.291653,0.000071
@tiaredi,@tiaredi,4,8,10,0.241302,0.257029,0.000102
@tich2009,@tich2009,1,139,10,0.245122,0.270518,0
@tikitatu,@tikitatu,1,0,11,0.216365,0.228595,0
@tinicaml,@tinicaml,1,183,12,0.180584,0.188868,0
@tinjo9,@tinjo9,1,197,12,0.183659,0.191692,0
@tintintalca,@tintintalca,1,215,11,0.215825,0.225695,0
@titancambiante,@titancambiante,1,8,12,0.230547,0.243628,0
@titaniczurdo,@titaniczurdo,3,139,10,0.248075,0.275848,0.000231
@titiarriagada,@titiarriagada,5,52,12,0.185817,0.194779,0.000302
@titieggs,@titieggs,1,157,11,0.22658,0.237162,0
@titolobosratti,@titolobosratti,1,5,12,0.204445,0.215597,0
@tity1956,@tity1956,5,157,11,0.250676,0.273574,0.001336
@tmedico32,@tmedico32,3,8,10,0.259348,0.284998,0.000058
@tobitagatita,@tobitagatita,2,157,11,0.24673,0.266909,0.000072
@tobital1010,@tobital1010,1,139,10,0.245122,0.270518,0
@tododefitness_,@tododefitness_,1,258,1,1,1,0
@JosemidCastillo,@JosemidCastillo,1,258,1,1,1,0
@todopormiperro,@todopormiperro,3,157,10,0.27245,0.304715,0.001733
@todosiesposible,@todosiesposible,4,0,11,0.238935,0.257265,0.000554
@tofilo30,@tofilo30,1,0,11,0.222413,0.235746,0
@tomasoski,@tomasoski,1,0,11,0.224201,0.238157,0
@tomaspablo,@tomaspablo,1,8,10,0.25687,0.281537,0
@tona669,@tona669,2,157,11,0.247012,0.267638,0.000009
@tongolele1969,@tongolele1969,2,139,10,0.253518,0.281014,0.000045
@torjsu,@torjsu,1,0,11,0.217289,0.227714,0
@toro_gatic19325,@toro_gatic19325,3,8,10,0.261176,0.291011,0.000188
@torturedkrcz,@torturedkrcz,1,157,11,0.235883,0.248355,0
@totoroc0,@totoroc0,1,157,11,0.246168,0.266,0
@tpwkrachel_,@tpwkrachel_,1,124,11,0.219989,0.231932,0
@tragahumosfire,@tragahumosfire,2,193,12,0.213016,0.224856,0.0003
@opsoms,@opsoms,1,193,13,0.175614,0.18217,0
@trehuaquina,@trehuaquina,1,52,11,0.18593,0.196243,0
@trigorosa,@trigorosa,9,0,11,0.265888,0.296059,0.003303
@LAQC,@LAQC,1,0,12,0.210049,0.223486,0
@trinidaadlc,@trinidaadlc,1,157,11,0.246168,0.266,0
@tristez22087978,@tristez22087978,1,259,1,1,1,0
@LaBoTqD,@LaBoTqD,1,259,1,1,1,0
@trivinojovita,@trivinojovita,1,156,2,0.6,0.666667,0
@trompasligadas,@trompasligadas,1,52,11,0.188005,0.19759,0
@tronadoronline,@tronadoronline,3,139,10,0.218718,0.231151,0.000076
@tryh4rdgame,@tryh4rdgame,2,124,11,0.216546,0.228937,0.00017
@tuiteracolorina,@tuiteracolorina,1,8,10,0.235444,0.251191,0
@turbogigi,@turbogigi,1,0,11,0.224201,0.238157,0
@turca_jo,@turca_jo,1,260,1,1,1,0
@progpalestina,@progpalestina,1,260,1,1,1,0
@turk154,@turk154,2,215,11,0.215861,0.225872,0.0006
@turkiantof,@turkiantof,6,52,11,0.244809,0.261355,0.001461
@TLAntofagasta,@TLAntofagasta,1,52,12,0.196672,0.20466,0
@UltimominutoTW,@UltimominutoTW,1,52,12,0.196672,0.20466,0
@turkito1981,@turkito1981,1,139,10,0.235786,0.250448,0
@turrientes,@turrientes,1,157,11,0.246168,0.266,0
@tuthesof,@tuthesof,1,0,11,0.210253,0.222816,0
@tutinho27,@tutinho27,1,261,1,1,1,0
@TsumeAsterisk,@TsumeAsterisk,1,261,1,1,1,0
@tvc_chile,@tvc_chile,2,8,12,0.2187,0.23354,0.000111
@tweets07217229,@tweets07217229,1,0,11,0.217289,0.227714,0
@tweets_del_sur,@tweets_del_sur,3,8,10,0.222403,0.235245,0.00031
@MiltonArdila5,@MiltonArdila5,1,8,11,0.181946,0.188695,0
@twittchile,@twittchile,2,8,10,0.261439,0.288002,0.00003
@tykross1590,@tykross1590,1,0,11,0.224201,0.238157,0
@ubastien,@ubastien,1,81,2,0.571429,0.625,0
@ucatolica,@ucatolica,1,262,1,1,1,0
@imii_cl,@imii_cl,1,262,1,1,1,0
@uis_oreno27,@uis_oreno27,1,139,10,0.245122,0.270518,0
@ulises_prado,@ulises_prado,1,0,11,0.195818,0.20601,0
@ulisesarayad,@ulisesarayad,1,67,15,0.118567,0.121203,0
@ulisessotosaez1,@ulisessotosaez1,3,193,10,0.250616,0.27726,0.000094
@ultracheessy,@ultracheessy,1,124,13,0.166892,0.172919,0
@un_chileno_mas,@un_chileno_mas,7,8,10,0.286077,0.327008,0.00088
@una_geminiana,@una_geminiana,1,0,11,0.222413,0.235746,0
@uncafependient,@uncafependient,1,263,1,1,1,0
@ColSigloXXl,@ColSigloXXl,1,263,1,1,1,0
@undatoymas,@undatoymas,1,139,10,0.245122,0.270518,0
@unendomo,@unendomo,2,0,11,0.22422,0.239308,0.000042
@unica_verito,@unica_verito,1,139,10,0.245122,0.270518,0
@unstoppablearno,@unstoppablearno,1,8,12,0.180108,0.188497,0
@unval4nced,@unval4nced,1,139,10,0.235786,0.250448,0
@unviction,@unviction,1,264,1,1,1,0
@JuancheOrion,@JuancheOrion,1,264,1,1,1,0
@urantiano_cl,@urantiano_cl,9,8,10,0.267754,0.29782,0.000904
@urbanamoto,@urbanamoto,7,171,12,0.187917,0.198843,0.000347
@lucasllach,@lucasllach,1,171,13,0.158195,0.164445,0
@urbbmf,@urbbmf,1,8,12,0.230547,0.243628,0
@urdangarinp,@urdangarinp,14,8,10,0.269506,0.303428,0.000945
@despertarsano,@despertarsano,1,8,11,0.212301,0.227326,0
@urpi66,@urpi66,2,5,10,0.262843,0.291653,0.000071
@urrucelquim,@urrucelquim,1,5,12,0.212171,0.226211,0
@urtubiamauricio,@urtubiamauricio,2,0,10,0.26291,0.289043,0.000733
@utilysubversivo,@utilysubversivo,1,171,12,0.150704,0.154619,0
@vaditeijauaryu2,@vaditeijauaryu2,2,8,11,0.205335,0.213871,0.0006
@Ral47964914,@Ral47964914,2,8,12,0.170372,0.175287,0.0003
@vagoerrante,@vagoerrante,1,8,12,0.191496,0.201847,0
@val0621yquemas,@val0621yquemas,1,157,11,0.246168,0.266,0
@valbuenalissett,@valbuenalissett,1,5,12,0.203627,0.214271,0
@valcoreduenr,@valcoreduenr,3,8,10,0.260141,0.286431,0.000023
@valdeslafontain,@valdeslafontain,1,0,11,0.224201,0.238157,0
@valdleandro,@valdleandro,1,0,11,0.216365,0.228595,0
@valedelpilar_20,@valedelpilar_20,2,139,11,0.23106,0.243261,0.000091
@valegonsep,@valegonsep,10,0,11,0.22973,0.250185,0.001613
@puellaok,@puellaok,1,0,12,0.18682,0.196803,0
@valelopezw,@valelopezw,1,0,11,0.200062,0.21002,0
@valemelipillan,@valemelipillan,1,242,2,0.666667,0.75,0
@valencia_marcos,@valencia_marcos,1,0,11,0.222413,0.235746,0
@valenti94010220,@valenti94010220,4,5,10,0.254189,0.282354,0.000245
@valenzue_r,@valenzue_r,3,8,10,0.238737,0.260985,0.00006
@valeriaarivera,@valeriaarivera,1,52,11,0.18593,0.196243,0
@valeriadiazq,@valeriadiazq,1,0,11,0.204687,0.216464,0
@valeriaisma,@valeriaisma,3,157,11,0.248135,0.269408,0.00016
@valeriavergara2,@valeriavergara2,1,69,2,0.571429,0.625,0
@valeriemoir,@valeriemoir,1,8,10,0.25687,0.281537,0
@valetoro,@valetoro,1,0,11,0.224201,0.238157,0
@valientesu,@valientesu,3,8,10,0.257482,0.279412,0.000439
@valle_grande_,@valle_grande_,1,157,11,0.22658,0.237162,0
@vallejosedgardo,@vallejosedgardo,3,5,12,0.216546,0.233581,0.000029
@valosrios2022,@valosrios2022,2,8,12,0.206669,0.218456,0.00002
@valpoinformado,@valpoinformado,2,0,11,0.249759,0.271476,0.000201
@vaneleo80,@vaneleo80,1,157,11,0.22658,0.237162,0
@vanessistica_,@vanessistica_,1,124,11,0.219989,0.231932,0
@vanheartsauron,@vanheartsauron,1,139,10,0.245122,0.270518,0
@vanne7lml,@vanne7lml,1,139,10,0.245122,0.270518,0
@vaqueromata,@vaqueromata,1,0,13,0.160848,0.166491,0
@varancib,@varancib,1,139,13,0.168611,0.174665,0
@varellanogarrid,@varellanogarrid,1,139,10,0.245122,0.270518,0
@vazquezoutjorge,@vazquezoutjorge,2,8,10,0.257124,0.282054,0.000006
@vceci1,@vceci1,1,124,11,0.201664,0.21304,0
@vdms5,@vdms5,1,8,12,0.210749,0.222493,0
@vearper,@vearper,1,139,10,0.235786,0.250448,0
@vecinos_alerta_,@vecinos_alerta_,1,5,12,0.196851,0.20765,0
@vega_vega16105,@vega_vega16105,1,139,10,0.245122,0.270518,0
@veganaspin,@veganaspin,5,8,12,0.232656,0.247032,0.000255
@veganim,@veganim,1,157,11,0.220907,0.232079,0
@vejarsolange,@vejarsolange,1,139,10,0.245122,0.270518,0
@veldkamp152,@veldkamp152,2,265,1,1,1,0
@VanEmmerickKris,@VanEmmerickKris,1,265,2,0.666667,0.75,0
@deSunShineBand,@deSunShineBand,1,265,2,0.666667,0.75,0
@veleroveloz,@veleroveloz,1,5,12,0.185425,0.195356,0
@velizoteiza,@velizoteiza,1,139,10,0.245122,0.270518,0
@vellarsnn,@vellarsnn,3,5,10,0.261954,0.294319,0.000204
@velp13,@velp13,2,5,12,0.209718,0.221978,0.000019
@velyn_castillo,@velyn_castillo,1,0,11,0.222413,0.235746,0
@venezuela190,@venezuela190,1,139,10,0.235786,0.250448,0
@ver65,@ver65,1,157,11,0.246168,0.266,0
@ver_gam,@ver_gam,20,8,10,0.272895,0.306935,0.000789
@OVNIS_UFOs,@OVNIS_UFOs,2,8,11,0.217526,0.233309,0
@vera_nito,@vera_nito,1,0,11,0.217289,0.227714,0
@verhego,@verhego,2,0,11,0.255617,0.278857,0.000722
@veritoca50,@veritoca50,1,157,11,0.191722,0.201257,0
@veritop1305,@veritop1305,1,157,11,0.235883,0.248355,0
@veritosr3,@veritosr3,1,157,11,0.246168,0.266,0
@vero_ghuidobro,@vero_ghuidobro,5,5,12,0.234242,0.258013,0.00017
@vero_vm,@vero_vm,1,266,1,1,1,0
@SaludAysen,@SaludAysen,1,266,1,1,1,0
@verocastrodevic,@verocastrodevic,1,8,12,0.228718,0.241364,0
@verocousins,@verocousins,1,183,14,0.133433,0.13698,0
@veromartinezf,@veromartinezf,2,157,11,0.247012,0.267638,0.000009
@veromunozgmunoz,@veromunozgmunoz,6,5,10,0.227155,0.242439,0.000338
@veronic77654337,@veronic77654337,6,8,10,0.26642,0.298026,0.000264
@veronic87059387,@veronic87059387,1,8,10,0.25687,0.281537,0
@veronicafoxley1,@veronicafoxley1,1,215,11,0.215825,0.225695,0
@veronicameryla1,@veronicameryla1,1,0,11,0.218709,0.231337,0
@veronicareveco,@veronicareveco,1,157,11,0.246168,0.266,0
@veronicaundurra,@veronicaundurra,1,0,11,0.197811,0.207681,0
@veronik_aliaga,@veronik_aliaga,2,157,11,0.247012,0.267638,0.000009
@veroruizr,@veroruizr,2,157,11,0.247827,0.268862,0
@verovelasco,@verovelasco,3,8,12,0.210783,0.222555,0.000011
@veteranadel73,@veteranadel73,2,5,12,0.21813,0.231907,0.000003
@vforvictorxiii,@vforvictorxiii,1,0,11,0.195818,0.20601,0
@vhtorob,@vhtorob,37,8,10,0.275957,0.31157,0.004457
@BlueLewisite,@BlueLewisite,1,8,11,0.216284,0.23157,0
@LoboEst88016185,@LoboEst88016185,1,8,11,0.216284,0.23157,0
@MurfittTauranga,@MurfittTauranga,1,8,11,0.216284,0.23157,0
@VEVEKA6,@VEVEKA6,1,8,11,0.216284,0.23157,0
@misteri1963,@misteri1963,1,8,11,0.216284,0.23157,0
@nosmienten_,@nosmienten_,1,8,11,0.216284,0.23157,0
@vhye1968,@vhye1968,1,0,11,0.217289,0.227714,0
@viatordechile,@viatordechile,1,139,10,0.245122,0.270518,0
@vicenziofs,@vicenziofs,5,157,10,0.249591,0.275265,0.000515
@vichagallegos22,@vichagallegos22,1,0,11,0.212675,0.223345,0
@viche_caminante,@viche_caminante,1,267,1,1,1,0
@IndiCannArabica,@IndiCannArabica,1,267,1,1,1,0
@vichofer13,@vichofer13,1,209,4,0.384615,0.483333,0
@vickysguti,@vickysguti,1,0,11,0.212675,0.223345,0
@vicmassarelli,@vicmassarelli,3,0,11,0.248741,0.270189,0.000235
@victor__manuel,@victor__manuel,3,124,10,0.245784,0.271222,0.000787
@pagina12,@pagina12,1,124,11,0.1973,0.20923,0
@victor_dred_c,@victor_dred_c,1,0,11,0.212675,0.223345,0
@victor_navea,@victor_navea,2,8,10,0.258341,0.283788,0.000012
@victor_vegg,@victor_vegg,1,0,11,0.199615,0.210476,0
@victorcarpint,@victorcarpint,1,8,10,0.25687,0.281537,0
@victori01806685,@victori01806685,10,8,10,0.27018,0.302443,0.000676
@missreloj,@missreloj,1,8,11,0.212719,0.227034,0
@victormatchen,@victormatchen,2,8,10,0.275928,0.311492,0.000199
@victorwhen,@victorwhen,1,8,12,0.21738,0.229521,0
@vicuna2016,@vicuna2016,2,139,10,0.253518,0.281014,0.000045
@vicytm,@vicytm,1,157,11,0.246168,0.266,0
@vidram11,@vidram11,1,139,10,0.235786,0.250448,0
@vigisaludpy,@vigisaludpy,1,268,1,1,1,0
@msaludpy,@msaludpy,1,268,1,1,1,0
@viitoko,@viitoko,2,0,11,0.224842,0.239351,0.000059
@vikkyta1972,@vikkyta1972,1,157,11,0.246168,0.266,0
@viktor_davis,@viktor_davis,3,5,10,0.257712,0.289369,0.000168
@vilabercas,@vilabercas,1,8,12,0.21824,0.231604,0
@villalmlvilla,@villalmlvilla,1,183,13,0.166892,0.173263,0
@villarino114,@villarino114,1,139,10,0.245122,0.270518,0
@villegas_pao,@villegas_pao,2,157,11,0.239431,0.253977,0.000216
@villena_claudio,@villena_claudio,1,8,10,0.25687,0.281537,0
@vilmama41340587,@vilmama41340587,3,124,13,0.157117,0.162012,0.0006
@Mercede70052457,@Mercede70052457,1,124,14,0.135787,0.138864,0
@mayrasmendoza,@mayrasmendoza,1,124,14,0.135787,0.138864,0
@vimalita,@vimalita,2,8,10,0.259374,0.285813,0.000013
@vinadenuncia,@vinadenuncia,6,8,10,0.260756,0.28711,0.001197
@FundacionEmilia,@FundacionEmilia,1,8,11,0.206833,0.218769,0
@greed_wtf,@greed_wtf,1,8,11,0.206833,0.218769,0
@vinnabbonn,@vinnabbonn,3,183,11,0.20272,0.215684,0.001571
@violabolton,@violabolton,1,5,12,0.189385,0.20029,0
@violet_lavander,@violet_lavander,1,215,11,0.215825,0.225695,0
@violeta_perdida,@violeta_perdida,1,0,11,0.222413,0.235746,0
@virginialena,@virginialena,2,8,12,0.234443,0.249903,0.000005
@virnyah,@virnyah,1,8,12,0.210535,0.222495,0
@visionariala,@visionariala,2,8,12,0.211238,0.223898,0.000003
@vitabossan,@vitabossan,2,157,11,0.247827,0.268862,0
@vitalicio7020,@vitalicio7020,2,0,11,0.219042,0.232285,0.000039
@vitokoherba,@vitokoherba,4,8,10,0.284305,0.318391,0.001637
@vittorionegroni,@vittorionegroni,1,0,11,0.224201,0.238157,0
@viudabielsa,@viudabielsa,1,171,10,0.215619,0.226946,0
@vivi_cortes_,@vivi_cortes_,1,157,11,0.246168,0.266,0
@vivi_hswm,@vivi_hswm,2,157,11,0.247827,0.268862,0
@viviamochile,@viviamochile,2,8,10,0.23585,0.255754,0.000018
@viviananorambu,@viviananorambu,2,139,10,0.245145,0.270647,0.0003
@SilvanaNHR,@SilvanaNHR,1,139,11,0.196888,0.208885,0
@vivianavizufe,@vivianavizufe,1,0,11,0.218709,0.231337,0
@vivigutier,@vivigutier,1,0,11,0.222413,0.235746,0
@vivimatus,@vivimatus,1,8,10,0.25687,0.281537,0
@vivirsinrollos,@vivirsinrollos,3,8,10,0.262564,0.29001,0.000055
@vixo_morales,@vixo_morales,1,139,10,0.245122,0.270518,0
@vladi_cg20,@vladi_cg20,1,0,11,0.210253,0.222816,0
@vladimiro7489,@vladimiro7489,3,8,10,0.245504,0.264731,0.000016
@vladtat2,@vladtat2,2,8,10,0.259374,0.285813,0.000013
@vlaof,@vlaof,1,0,11,0.218709,0.231337,0
@vmleiva,@vmleiva,1,0,11,0.224201,0.238157,0
@vmontellano,@vmontellano,3,0,11,0.22453,0.23896,0.000326
@jaimesponda,@jaimesponda,1,0,12,0.183367,0.190736,0
@vmoralesa,@vmoralesa,2,8,10,0.259374,0.285813,0.000013
@voceriagobierno,@voceriagobierno,1,0,11,0.199615,0.210476,0
@MeetJess,@MeetJess,1,0,13,0.158074,0.163233,0
@volador2010,@volador2010,2,139,10,0.245168,0.270695,0.0006
@volveraschile,@volveraschile,1,269,1,1,1,0
@RMwebteam,@RMwebteam,1,269,1,1,1,0
@volvialaruta7,@volvialaruta7,1,0,11,0.218709,0.231337,0
@von_monica,@von_monica,7,8,10,0.266886,0.297514,0.0003
@vonjuanpablo,@vonjuanpablo,1,171,10,0.215619,0.226946,0
@vonpercypercy,@vonpercypercy,1,270,1,1,1,0
@Savelina11,@Savelina11,1,270,1,1,1,0
@vortexss,@vortexss,1,5,12,0.225105,0.2441,0
@votoaprueboeno1,@votoaprueboeno1,3,157,11,0.236776,0.251194,0.000014
@voypormismetas,@voypormismetas,1,0,11,0.218709,0.231337,0
@vronicapm,@vronicapm,11,8,10,0.269731,0.301511,0.000425
